Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#35 Derrion Reid,#4 Grant Nelson,#45 Max Scharnowski,#8 Chris Youngblood,#95 Houston Mallette,-,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3&#x27;s GIVEN UP,3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Notes,Flags
25_01_14 ALABAMA VS OLE MISS,1577.763291509,7.0,#0 LaBaron Philon,8,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1605.356818579,7.0,#0 LaBaron Philon,9,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1692.055486312,7.0,#0 LaBaron Philon,10,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1777.607408158,7.0,#0 LaBaron Philon,11,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2270.950580719,7.0,#0 LaBaron Philon,12,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2611.562382684,7.0,#0 LaBaron Philon,13,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2898.101466406,7.0,#0 LaBaron Philon,14,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4413.317472961,9.0,#0 LaBaron Philon,15,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4420.747664415,7.0,#0 LaBaron Philon,16,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4443.888228743,7.0,#0 LaBaron Philon,17,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5310.496583384001,9.0,#0 LaBaron Philon,18,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5384.548339324,7.0,#0 LaBaron Philon,19,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5687.962035059,7.0,#0 LaBaron Philon,20,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5779.407815662,7.0,#0 LaBaron Philon,21,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5813.444479206,7.0,#0 LaBaron Philon,22,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,294.933877617,7.0,#1 Mark Sears,1,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,504.115390026,8.999999999999886,#1 Mark Sears,2,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,513.5304771,7.0,#1 Mark Sears,3,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,787.962838453,7.0,#1 Mark Sears,4,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,841.950927101,7.0,#1 Mark Sears,5,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,940.038328718,7.0,#1 Mark Sears,6,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,986.31007527,7.0,#1 Mark Sears,7,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1560.686186158,7.0,#1 Mark Sears,8,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1727.658945558,7.0,#1 Mark Sears,9,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1803.500199164,9.0,#1 Mark Sears,10,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1809.015878596,7.0,#1 Mark Sears,11,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1897.93310133,7.0,#1 Mark Sears,12,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1947.540518685,7.0,#1 Mark Sears,13,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,3188.352009584,7.0,#1 Mark Sears,14,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4541.426648153,7.0,#1 Mark Sears,15,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4684.781125425,9.0,#1 Mark Sears,16,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4694.12208616,7.0,#1 Mark Sears,17,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4726.3111847,7.0,#1 Mark Sears,18,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4743.311265816,7.0,#1 Mark Sears,19,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5154.896824242,7.0,#1 Mark Sears,20,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5182.414862136,7.0,#1 Mark Sears,21,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5287.917121813,7.0,#1 Mark Sears,22,,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5319.817941509,7.0,#1 Mark Sears,23,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5758.164237135001,9.0,#1 Mark Sears,24,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5825.4088159620005,9.0,#1 Mark Sears,25,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5838.965958451,7.0,#1 Mark Sears,26,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6136.667132423,7.0,#1 Mark Sears,27,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6427.063283996001,9.0,#1 Mark Sears,28,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6928.202237868,7.0,#1 Mark Sears,29,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7077.807126898,7.0,#1 Mark Sears,30,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7577.753219688,7.0,#1 Mark Sears,31,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8306.159348713,7.0,#1 Mark Sears,32,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8365.153624311,7.0,#1 Mark Sears,33,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,308.589874338,9.0,#8 Chris Youngblood,1,,,,,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,315.20391271,7.0,#8 Chris Youngblood,2,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,841.950927101,7.0,#8 Chris Youngblood,3,,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,921.515660621,7.0,#8 Chris Youngblood,4,,,,,,,,,,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,929.9366839009999,9.0,#8 Chris Youngblood,5,,,,,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,986.31007527,7.0,#8 Chris Youngblood,6,,,,,,,,,,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1127.01890732,7.0,#8 Chris Youngblood,7,,,,,,,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1918.20039365,7.0,#8 Chris Youngblood,8,,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1947.540518685,7.0,#8 Chris Youngblood,9,,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,3127.745936239,9.0,#8 Chris Youngblood,10,,,,,,,,,,,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4633.678092871,7.0,#8 Chris Youngblood,11,,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4650.420597332,9.0,#8 Chris Youngblood,12,,,,,,,,,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5813.444479206,7.0,#8 Chris Youngblood,13,,,,,,,,,,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6100.001340388,7.0,#8 Chris Youngblood,14,,,,,,,,,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6136.667132423,7.0,#8 Chris Youngblood,15,,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6218.6992680230005,9.0,#8 Chris Youngblood,16,,,,,,,,,,,Reb Tip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6428.15153986,9.0,#8 Chris Youngblood,17,,,,,,,,,,,LB / Steal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6434.227667924,7.0,#8 Chris Youngblood,18,,,,,,,,,,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6975.969942061,7.0,#8 Chris Youngblood,19,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7532.452414125,7.0,#8 Chris Youngblood,20,,,,,,,,,,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7827.456896025001,9.0,#8 Chris Youngblood,21,,,,,,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,7828.99381786,7.0,#8 Chris Youngblood,22,,,,,,,,,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,8302.337170997,7.0,#8 Chris Youngblood,23,,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,391.487687943,7.0,#11 Cliff Omoruyi,1,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1006.29602556,7.0,#11 Cliff Omoruyi,2,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1560.686186158,7.0,#11 Cliff Omoruyi,3,,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4431.007544878001,9.0,#11 Cliff Omoruyi,4,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4444.051372574,9.0,#11 Cliff Omoruyi,5,,,,Reb Tip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4565.300123111,7.0,#11 Cliff Omoruyi,6,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4567.150364617,7.0,#11 Cliff Omoruyi,7,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5319.252930942001,9.0,#11 Cliff Omoruyi,8,,,,Reb Tip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,754.038282514,7.0,#10 Mo Dioubate,1,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1918.20039365,7.0,#10 Mo Dioubate,2,,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,1980.294628205,7.0,#10 Mo Dioubate,3,,,"ATRF, Fouled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2260.603781841,9.0,#10 Mo Dioubate,4,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2351.3356538939997,9.0,#10 Mo Dioubate,5,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,2385.298817102,7.0,#10 Mo Dioubate,6,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4716.348744025,9.0,#10 Mo Dioubate,7,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 20:00 - 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,4779.056897199,7.0,#10 Mo Dioubate,8,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,5075.487106329,7.0,#10 Mo Dioubate,9,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6081.787785938,7.0,#10 Mo Dioubate,10,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25_01_14 ALABAMA VS OLE MISS,6094.249219134001,9.0,#10 Mo Dioubate,11,,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs Ole Miss, Conference, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
